[22137830, 22139270]
[41843720, 41845160]
[41845160, 41846160]
[41846160, 41848340]
[41848340, 41849230]
[41849230, 41854190]
[41854190, 41855040]
[41855040, 41857150]
[41857150, 41858210]
[41858210, 41859080]
[41859080, 41860080]
[41860080, 41860900]
[41860900, 41862020]
[41862020, 41863160]
[41863160, 41864160]
[41864160, 41865550]
[41865550, 41866600]
[41866600, 41868300]
[41868300, 41869310]
[41869310, 41875810]
[41875810, 41879000]
[41879000, 41879800]
[41879800, 41887440]
[41887440, 41888420]
[41888420, 41891840]
[41891840, 41892860]
[41892860, 41898750]
[41898750, 41901180]
[41901180, 41902180]
[41902180, 41904640]
[41904640, 41905750]
[41905750, 41906800]
[41906800, 41908910]
[41908910, 41914970]
[41914970, 41915790]
[41915790, 41918550]
[41918550, 41919630]
[41919630, 41920890]
[41920890, 41921920]
[41921920, 41923190]
[41923190, 41924300]
[41924300, 41925100]
[41925100, 41925900]
[41925900, 41927120]
[41927120, 41928680]
[41928680, 41929700]
[41929700, 41930710]
[41930710, 41931510]
[41931510, 41932510]
[41932510, 41933310]
[41933310, 41934980]
[41934980, 41935780]
[41935780, 41936540]
[41936540, 41937340]
[41937340, 41937940]
[41937940, 41939000]
[41939000, 41939600]
[41939600, 41940400]
[41940400, 41941210]
[41941210, 41942210]
[41942210, 41943010]
[41943010, 41943830]
[41943830, 41944650]
[41944650, 41946150]
[41946150, 41947150]
[41947150, 41948220]
[41948220, 41949260]
[41949260, 41950280]
[41950280, 41952710]
[41952710, 41954820]
[41954820, 41957830]
[41957830, 41958880]
[41958880, 41959980]
[41959980, 41960990]
[41960990, 41961790]
[41961790, 41962660]
[41962660, 41963680]
[41963680, 41964680]
[41964680, 41965480]
[41965480, 41966300]
[41966300, 41967110]
[41967110, 41968120]
[41968120, 41969060]
[41969060, 41969900]
[41969900, 41970820]
[41970820, 41973190]
[41973190, 41974750]
[41974750, 41975550]
[41975550, 41976350]
[41976350, 41977510]
[41977510, 41978910]
[41978910, 41980270]
[41980270, 41981630]
[41981630, 41982920]
[41982920, 41983970]
[41983970, 41985650]
[41985650, 41986930]
[41986930, 41987930]
[41987930, 41988960]
[41988960, 41990920]
[41990920, 41991910]
[41991910, 41993270]
[41993270, 41994270]
[41994270, 41995310]
[41995310, 42000440]
[42000440, 42001500]
[42001500, 42006340]
[42006340, 42007770]
[42007770, 42009080]
[42009080, 42010130]
[42010130, 42012640]
[42012640, 42013440]
[42013440, 42018430]
[42018430, 42020090]
[42020090, 42020890]
[42020890, 42021780]
[42021780, 42023340]
[42023340, 42024310]
[42024310, 42025620]
[42025620, 42026690]
[42026690, 42030010]
[42030010, 42031060]
[42031060, 42032200]
[42032200, 42035040]
[42035040, 42036020]
[42036020, 42036820]
[42036820, 42037990]
[42037990, 42039050]
[42039050, 42040410]
[42040410, 42041250]
[42041250, 42042440]
[42042440, 42043320]
[42043320, 42044750]
[42044750, 42047880]
[42047880, 42049270]
[42049270, 42053580]
[42053580, 42054870]
[42054870, 42055750]
[42055750, 42056730]
[42056730, 42059280]
[42059280, 42060080]
[42060080, 42060930]
[42060930, 42061930]
[42061930, 42064430]
[42064430, 42065230]
[42065230, 42066380]
[42066380, 42067370]
[42067370, 42068650]
[42068650, 42070030]
[42070030, 42071120]
[42071120, 42073820]
[42073820, 42075070]
[42075070, 42075880]
[42075880, 42077040]
[42077040, 42077940]
[42077940, 42078900]
[42078900, 42080200]
[42080200, 42081030]
[42081030, 42082260]
[42082260, 42083060]
[42083060, 42085290]
[42085290, 42086640]
[42086640, 42088920]
[42088920, 42089720]
[42089720, 42090720]
[42090720, 42091790]
[42091790, 42093700]
[42093700, 42096140]
[42096140, 42097230]
[42097230, 42098520]
[42098520, 42101500]
[42101500, 42102530]
[42102530, 42103350]
[42103350, 42105300]
[42105300, 42106120]
[42106120, 42107180]
[42107180, 42109220]
[42109220, 42110020]
[42110020, 42111020]
[42111020, 42111830]
[42111830, 42112630]
[42112630, 42113520]
[42113520, 42114320]
[42114320, 42115300]
[42115300, 42116460]
[42116460, 42120310]
[42120310, 42121110]
[42121110, 42121710]
[42121710, 42122940]
[42122940, 42123800]
[42123800, 42124800]
[42124800, 42125810]
[42125810, 42127090]
[42127090, 42130080]
[42130080, 42131080]
[42131080, 42132610]
[42132610, 42133480]
[42133480, 42134520]
[42134520, 42135620]
[42135620, 42137170]
[42137170, 42138630]
[42138630, 42139520]
[42139520, 42140640]
[42140640, 42142050]
[42142050, 42142950]
[42142950, 42144510]
[42144510, 42145660]
[42145660, 42147920]
[42147920, 42148720]
[42148720, 42149520]
[42149520, 42152690]
[42152690, 42153510]
[42153510, 42154310]
[42154310, 42156200]
[42156200, 42159390]
[42159390, 42160190]
[42160190, 42163960]
[42163960, 42166340]
[42166340, 42167370]
[42167370, 42170290]
[42170290, 42172130]
[42172130, 42172930]
[42172930, 42175030]
[42175030, 42176440]
[42176440, 42177400]
[42177400, 42178500]
[42178500, 42179710]
[42179710, 42181960]
[42181960, 42182810]
[42182810, 42184590]
[42184590, 42186300]
[42186300, 42187750]
[42187750, 42189390]
[42189390, 42190370]
[42190370, 42191170]
[42191170, 42193720]
[42193720, 42194520]
[42194520, 42195420]
[42195420, 42197650]
[42197650, 42198450]
[42198450, 42202890]
[42202890, 42204610]
[42204610, 42207420]
[42207420, 42209070]
[42209070, 42212240]
[42212240, 42213250]
[42213250, 42214190]
[42214190, 42215190]
[42215190, 42215990]
[42215990, 42217840]
[42217840, 42218640]
[42218640, 42220240]
[42220240, 42222160]
[42222160, 42223110]
[42223110, 42223910]
[42223910, 42224810]
[42224810, 42225780]
[42225780, 42228730]
[42228730, 42229620]
[42229620, 42230900]
[42230900, 42231910]
[42231910, 42233290]
[42233290, 42234360]
[42234360, 42235590]
[42235590, 42237910]
[42237910, 42238980]
[42238980, 42240010]
[42240010, 42241240]
[42241240, 42243320]
[42243320, 42244120]
[42244120, 42246170]
[42246170, 42247040]
[42247040, 42248210]
[42248210, 42249760]
[42249760, 42250860]
[42250860, 42251660]
[42251660, 42252530]
[42252530, 42253440]
[42253440, 42254890]
[42254890, 42256060]
[42256060, 42257040]
[42257040, 42258210]
[42258210, 42259010]
[42259010, 42259810]
[42259810, 42260670]
[42260670, 42262240]
[42262240, 42263240]
[42263240, 42264620]
[42264620, 42265800]
[42265800, 42266850]
[42266850, 42268580]
[42268580, 42269660]
[42269660, 42270740]
[42270740, 42272410]
[42272410, 42273210]
[42273210, 42274350]
[42274350, 42275160]
[42275160, 42276750]
[42276750, 42278850]
[42278850, 42279980]
[42279980, 42281200]
[42281200, 42282010]
[42282010, 42282820]
[42282820, 42283620]
[42283620, 42286990]
[42286990, 42289460]
[42289460, 42290350]
[42290350, 42291190]
[42291190, 42292090]
[42292090, 42297520]
[42297520, 42298640]
[42298640, 42299750]
[42299750, 42303440]
[42303440, 42304310]
[42304310, 42305310]
[42305310, 42306690]
[42306690, 42308280]
[42308280, 42309200]
[42309200, 42310200]
[42310200, 42311060]
[42311060, 42312300]
[42312300, 42313100]
[42313100, 42314100]
[42314100, 42314960]
[42314960, 42316000]
[42316000, 42316640]
[42316640, 42321470]
[42321470, 42322470]
[42322470, 42329670]
[42329670, 42335920]
[42335920, 42337090]
[42337090, 42337890]
[42337890, 42338940]
[42338940, 42343100]
[42343100, 42344740]
[42344740, 42345830]
[42345830, 42346740]
[42346740, 42347760]
[42347760, 42349070]
[42349070, 42351500]
[42351500, 42352620]
[42352620, 42355480]
[42355480, 42356370]
[42356370, 42357370]
[42357370, 42358170]
[42358170, 42358970]
[42358970, 42359770]
[42359770, 42362640]
[42362640, 42363480]
[42363480, 42364380]
[42364380, 42365780]
[42365780, 42366580]
[42366580, 42367390]
[42367390, 42368200]
[42368200, 42369000]
[42369000, 42370110]
[42370110, 42370940]
[42370940, 42372040]
[42372040, 42372950]
[42372950, 42374140]
[42374140, 42375150]
[42375150, 42376860]
[42376860, 42378340]
[42378340, 42379680]
[42379680, 42387300]
[42387300, 42391340]
[42391340, 42392510]
[42392510, 42395510]
[42395510, 42397650]
[42397650, 42398990]
[42398990, 42400700]
[42400700, 42402850]
[42402850, 42404870]
[42404870, 42411070]
[42411070, 42417620]
[42417620, 42420940]
[42420940, 42421830]
[42421830, 42423030]
[42423030, 42426070]
[42426070, 42432820]
[42432820, 42433830]
[42433830, 42436000]
[42436000, 42436950]
[42436950, 42437990]
[42437990, 42441230]
[42441230, 42442150]
[42442150, 42443710]
[42443710, 42444780]
[42444780, 42445380]
[42445380, 42447200]
[42447200, 42451390]
[42451390, 42452380]
[42452380, 42453840]
[42453840, 42455110]
[42455110, 42455930]
[42455930, 42457170]
[42457170, 42458160]
[42458160, 42459230]
[42459230, 42461070]
[42461070, 42461980]
[42461980, 42463110]
[42463110, 42463910]
[42463910, 42465280]
[42465280, 42466220]
[42466220, 42467160]
[42467160, 42469090]
[42469090, 42470640]
[42470640, 42472500]
[42472500, 42473350]
[42473350, 42474350]
[42474350, 42475150]
[42475150, 42475970]
[42475970, 42476770]
[42476770, 42479730]
[42479730, 42480530]
[42480530, 42481330]
[42481330, 42482130]
[42482130, 42483520]
[42483520, 42484330]
[42484330, 42485140]
[42485140, 42486970]
[42486970, 42487860]
[42487860, 42489570]
[42489570, 42492690]
[42492690, 42493630]
[42493630, 42494230]
[42494230, 42495320]
[42495320, 42496130]
[42496130, 42497660]
[42497660, 42499440]
[42499440, 42500240]
[42500240, 42501010]
[42501010, 42501970]
[42501970, 42503050]
[42503050, 42503850]
[42503850, 42504650]
[42504650, 42505450]
[42505450, 42506470]
[42506470, 42508530]
[42508530, 42509740]
[42509740, 42510540]
[42510540, 42511140]
[42511140, 42512060]
[42512060, 42513200]
[42513200, 42514090]
[42514090, 42514900]
[42514900, 42516330]
[42516330, 42517220]
[42517220, 42518040]
[42518040, 42520670]
[42520670, 42521580]
[42521580, 42522450]
[42522450, 42523940]
[42523940, 42524740]
[42524740, 42526570]
[42526570, 42527370]
[42527370, 42528420]
[42528420, 42529780]
[42529780, 42531080]
[42531080, 42532900]
[42532900, 42535880]
[42535880, 42537420]
[42537420, 42538560]
[42538560, 42539140]
[42539140, 42539260]
[42539260, 42540270]
[42540270, 42541070]
[42541070, 42547370]
[42547370, 42554320]
[42554320, 42555440]
[42555440, 42556260]
[42556260, 42557090]
[42557090, 42558230]
[42558230, 42560470]
[42560470, 42567120]
[42567120, 42567920]
[42567920, 42569760]
[42569760, 42570760]
[42570760, 42571740]
[42571740, 42572720]
[42572720, 42573530]
[42573530, 42573780]
[42573780, 42574220]
[42574220, 42575330]
[42575330, 42576390]
[42576390, 42577510]
[42577510, 42578720]
[42578720, 42580080]
[42580080, 42580930]
[42580930, 42582100]
[42582100, 42582920]
[42582920, 42583640]
[42583640, 42583720]
[42583720, 42585550]
[42585550, 42586770]
[42586770, 42587620]
[42587620, 42588420]
[42588420, 42589230]
[42589230, 42590030]
[42590030, 42590880]
[42590880, 42591680]
[42591680, 42592840]
[42592840, 42594520]
[42594520, 42595520]
[42595520, 42596330]
[42596330, 42597500]
[42597500, 42598740]
[42598740, 42600190]
[42600190, 42600530]
[42600530, 42600850]
[42600850, 42602370]
[42602370, 42603500]
[42603500, 42604680]
[42604680, 42605770]
[42605770, 42606960]
[42606960, 42609580]
[42609580, 42610650]
[42610650, 42612800]
[42612800, 42613400]
[42613400, 42614370]
[42614370, 42615180]
[42615180, 42615980]
[42615980, 42616820]
[42616820, 42617730]
[42617730, 42619300]
[42619300, 42620600]
[42620600, 42621660]
[42621660, 42622860]
[42622860, 42624030]
[42624030, 42626540]
[42626540, 42627750]
[42627750, 42631100]
[42631100, 42631900]
[42631900, 42632700]
[42632700, 42633050]
[42633050, 42633550]
[42633550, 42633700]
[42633700, 42634500]
[42634500, 42637550]
[42637550, 42638500]
[42638500, 42640000]
[42640000, 42640800]
[42640800, 42641600]
[42641600, 42642410]
[42642410, 42643230]
[42643230, 42644060]
[42644060, 42644860]
[42644860, 42645900]
[42645900, 42646700]
[42646700, 42647700]
[42647700, 42649170]
[42649170, 42650580]
[42650580, 42651580]
[42651580, 42652390]
[42652390, 42653200]
[42653200, 42654740]
[42654740, 42656540]
[42656540, 42657370]
[42657370, 42658340]
[42658340, 42659410]
[42659410, 42660820]
[42660820, 42661810]
[42661810, 42662780]
[42662780, 42664340]
[42664340, 42665470]
[42665470, 42666480]
[42666480, 42667280]
[42667280, 42668280]
[42668280, 42669080]
[42669080, 42670460]
[42670460, 42671290]
[42671290, 42672320]
[42672320, 42673490]
[42673490, 42675390]
[42675390, 42676190]
[42676190, 42677500]
[42677500, 42678100]
[42678100, 42678900]
[42678900, 42680920]
[42680920, 42681860]
[42681860, 42683750]
[42683750, 42685030]
[42685030, 42685840]
[42685840, 42687930]
[42687930, 42688730]
[42688730, 42689540]
[42689540, 42690350]
[42690350, 42691700]
[42691700, 42692730]
[42692730, 42693530]
[42693530, 42694620]
[42694620, 42695660]
[42695660, 42696680]
[42696680, 42697970]
[42697970, 42698990]
[42698990, 42701430]
[42701430, 42704000]
[42704000, 42705110]
[42705110, 42705910]
[42705910, 42707260]
[42707260, 42708160]
[42708160, 42708840]
[42708840, 42712050]
[42712050, 42713250]
[42713250, 42714850]
[42714850, 42715720]
[42715720, 42717540]
[42717540, 42718630]
[42718630, 42719270]
[42719270, 42720810]
[42720810, 42721740]
[42721740, 42723020]
[42723020, 42724020]
[42724020, 42724820]
[42724820, 42729570]
[42729570, 42730230]
[42730230, 42730510]
[42730510, 42731320]
[42731320, 42732260]
[42732260, 42733060]
[42733060, 42735010]
[42735010, 42736010]
[42736010, 42738250]
[42738250, 42739540]
[42739540, 42740340]
[42740340, 42741270]
[42741270, 42742290]
[42742290, 42743300]
[42743300, 42744100]
[42744100, 42745860]
[42745860, 42746980]
[42746980, 42747820]
[42747820, 42749370]
[42749370, 42750180]
[42750180, 42751570]
[42751570, 42752620]
[42752620, 42753820]
[42753820, 42754890]
[42754890, 42755690]
[42755690, 42756690]
[42756690, 42759150]
[42759150, 42759950]
[42759950, 42761330]
[42761330, 42762610]
[42762610, 42763410]
[42763410, 42764570]
[42764570, 42765570]
[42765570, 42767250]
[42767250, 42768210]
[42768210, 42769090]
[42769090, 42769980]
[42769980, 42771330]
[42771330, 42772070]
[42772070, 42773810]
[42773810, 42774690]
[42774690, 42775960]
[42775960, 42777650]
[42777650, 42778450]
[42778450, 42779750]
[42779750, 42780550]
[42780550, 42782160]
[42782160, 42783170]
[42783170, 42784410]
[42784410, 42785220]
[42785220, 42786400]
[42786400, 42788130]
[42788130, 42789390]
[42789390, 42790620]
[42790620, 42792090]
[42792090, 42792940]
[42792940, 42794080]
[42794080, 42795360]
[42795360, 42796160]
[42796160, 42798380]
[42798380, 42799180]
[42799180, 42800940]
[42800940, 42801790]
[42801790, 42802790]
[42802790, 42804110]
[42804110, 42804910]
[42804910, 42805730]
[42805730, 42806830]
[42806830, 42807700]
[42807700, 42808820]
[42808820, 42810260]
[42810260, 42811430]
[42811430, 42812850]
[42812850, 42813980]
[42813980, 42814780]
[42814780, 42815820]
[42815820, 42817330]
[42817330, 42818130]
[42818130, 42819980]
[42819980, 42821600]
[42821600, 42822400]
[42822400, 42823370]
[42823370, 42824370]
[42824370, 42825470]
[42825470, 42826270]
[42826270, 42827620]
[42827620, 42828420]
[42828420, 42829420]
[42829420, 42830250]
[42830250, 42831050]
[42831050, 42834050]
[42834050, 42834890]
[42834890, 42835690]
[42835690, 42836330]
[42836330, 42837350]
[42837350, 42838050]
[42838050, 42839060]
[42839060, 42840080]
[42840080, 42841720]
[42841720, 42842560]
[42842560, 42843740]
[42843740, 42845290]
[42845290, 42846510]
[42846510, 42847320]
[42847320, 42849250]
[42849250, 42850060]
[42850060, 42851070]
[42851070, 42852440]
[42852440, 42853240]
[42853240, 42854240]
[42854240, 42855240]
[42855240, 42856460]
[42856460, 42857250]
[42857250, 42858090]
[42858090, 42858890]
[42858890, 42860510]
[42860510, 42861420]
[42861420, 42862610]
[42862610, 42864140]
[42864140, 42865190]
[42865190, 42867030]
[42867030, 42868170]
[42868170, 42869500]
[42869500, 42871030]
[42871030, 42871860]
[42871860, 42873400]
[42873400, 42874000]
[42874000, 42874810]
[42874810, 42876030]
[42876030, 42876900]
[42876900, 42877800]
[42877800, 42879160]
[42879160, 42879960]
[42879960, 42882410]
[42882410, 42883210]
[42883210, 42884910]
[42884910, 42885100]
[42885100, 42885510]
[42885510, 42887180]
